census t=48.2 insns=453689927 ld=122651536 st=23886960 pages1s=1333 win64k avg=95 max=367 over3072=0/2236 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=49.2 insns=447471266 ld=121035843 st=23733181 pages1s=1343 win64k avg=96 max=328 over3072=0/2209 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=50.2 insns=442194534 ld=119755200 st=23637568 pages1s=1397 win64k avg=96 max=323 over3072=0/2188 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=51.2 insns=445050253 ld=120407593 st=23640535 pages1s=1378 win64k avg=95 max=340 over3072=0/2198 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=52.2 insns=437062760 ld=118529927 st=23486585 pages1s=1422 win64k avg=96 max=318 over3072=0/2167 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=53.2 insns=426374416 ld=115377013 st=22707339 pages1s=1392 win64k avg=96 max=334 over3072=0/2107 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=54.2 insns=435732637 ld=117878795 st=23089141 pages1s=1330 win64k avg=96 max=360 over3072=0/2151 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=55.2 insns=439607055 ld=119092231 st=23514105 pages1s=1408 win64k avg=96 max=342 over3072=0/2176 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=56.2 insns=435254776 ld=117744256 st=23027072 pages1s=1319 win64k avg=96 max=300 over3072=0/2148 newpages=2 newwritten=2 (ever 22453 / 20743)
census t=57.2 insns=429615685 ld=115975495 st=22371001 pages1s=1076 win64k avg=94 max=244 over3072=0/2111 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=58.2 insns=447153691 ld=120726552 st=23256040 pages1s=1049 win64k avg=94 max=223 over3072=0/2197 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=59.2 insns=452959888 ld=122267146 st=23550454 pages1s=1025 win64k avg=94 max=234 over3072=0/2225 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=60.2 insns=452069607 ld=122090750 st=23530242 pages1s=1037 win64k avg=94 max=228 over3072=0/2222 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=61.2 insns=450988287 ld=121667574 st=23429130 pages1s=1021 win64k avg=94 max=216 over3072=0/2214 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=62.2 insns=449519169 ld=121322335 st=23381153 pages1s=1115 win64k avg=94 max=241 over3072=0/2208 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=63.2 insns=453155445 ld=122321324 st=23561812 pages1s=1022 win64k avg=94 max=214 over3072=0/2226 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=64.2 insns=453228741 ld=122376756 st=23571916 pages1s=1034 win64k avg=94 max=219 over3072=0/2227 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=65.2 insns=452460985 ld=122156238 st=23530290 pages1s=1020 win64k avg=94 max=226 over3072=0/2223 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=66.2 insns=453890301 ld=122539560 st=23605720 pages1s=1032 win64k avg=94 max=232 over3072=0/2230 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=67.2 insns=451097892 ld=121759349 st=23468427 pages1s=1028 win64k avg=94 max=238 over3072=0/2216 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=68.2 insns=451092609 ld=121819351 st=23473961 pages1s=1055 win64k avg=94 max=240 over3072=0/2217 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=69.2 insns=450106124 ld=121481307 st=23418789 pages1s=1065 win64k avg=94 max=217 over3072=0/2211 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=70.2 insns=453004288 ld=122323761 st=23559375 pages1s=1030 win64k avg=94 max=227 over3072=0/2226 newpages=0 newwritten=0 (ever 22453 / 20743)
